Year,AvgHousePrice,NumBedroom
2013,221046.0877140221,5
2014,226899.7997966528,5
2015,232399.9487873121,5
2016,242022.70010717903,5
2017,256794.26835110437,5
2018,273534.01861051726,5
2019,285927.85744430294,5
2020,308878.85928814654,5
2021,380111.580435338,5
2022,445923.1378689597,5
2023,470163.87643747526,5
2024,489514.8130311063,5
2000,174600.37003807648,5
2001,186645.68415410424,5
2002,193910.13440434905,5
2003,198125.08408383257,5
2004,205852.956688257,5
2005,215235.9544006662,5
2006,218862.88478807145,5
2007,213753.35529875537,5
2008,197368.24387365216,5
2009,180404.0601585988,5
2010,174859.97692178504,5
2011,167408.63049553984,5
2012,167635.30912635702,5
2013,177291.7056572502,5
2014,188920.03764937256,5
2015,197939.5271643198,5
2016,207967.4725092892,5
2017,220609.16847286408,5
2018,235586.55559527807,5
2019,245547.82185985683,5
2020,256613.72165042616,5
2021,302008.4318340001,5
2022,342453.5456257887,5
2023,349813.75189008383,5
2024,357852.15530792414,5
2000,197074.1168350631,5
2001,208535.97917608268,5
2002,225947.24649247836,5
2003,240397.1452664669,5
2004,247703.25346893904,5
2005,250517.88592978183,5
2006,254309.7222329309,5
2007,252992.22305614932,5
2008,244538.12543182328,5
2009,227926.9362109866,5
2010,220241.4479829379,5
2011,210236.2966948724,5
2012,207487.63426048908,5
2013,218647.9912482758,5
2014,228419.4328094516,5
2015,235669.0985337328,5
2016,248296.22374812816,5
2017,260508.19149071423,5
2018,272573.6241677176,5
2019,283089.60315085895,5
2020,296456.3746021969,5
2021,337550.2971143727,5
2022,380509.3800588664,5
2023,389270.0178504006,5
2024,394219.1833333401,5
2000,191387.4109051231,5
2001,202739.5056886131,5
2002,214080.26725735905,5
2003,224608.01417611627,5
2004,237039.03027209936,5
2005,252843.95772379352,5
2006,257706.90623240455,5
2007,261727.4124133429,5
2008,247541.77817968713,5
2009,235349.63362595663,5
2010,232038.0277233443,5
2011,223140.5761272392,5
2012,217954.0664787225,5
2013,225479.3931270987,5
2014,230894.9189624044,5
2015,237710.28178548708,5
2016,243926.78881927676,5
2017,252190.5828837047,5
2018,257635.9611265448,5
2019,266637.5215844229,5
2020,281176.9959349552,5
2021,323147.1152184134,5
2022,370896.78231230704,5
2023,379683.78594654857,5
2024,385548.5520149704,5
2008,328699.1533967534,5
2009,336940.20755618264,5
2010,327890.8102811301,5
2011,301891.8237151919,5
2012,254264.8534345388,5
2013,262081.57794095972,5
2014,267880.4762052965,5
2015,279703.6485486682,5
2016,288172.9972625318,5
2017,293118.73284895474,5
2018,301601.18242120394,5
2019,294381.5780785405,5
2020,301707.03370717494,5
2021,339026.3683837913,5
2022,382769.21926599427,5
2023,392086.00218630413,5
2024,367904.0424656139,5
2005,285984.0606744957,5
2006,302529.38510734274,5
2007,293100.11238946737,5
2008,279768.78835730994,5
2009,310766.20714194735,5
2010,309343.2985722742,5
2011,297308.5622493681,5
2012,286749.3749249093,5
2013,302211.93728747236,5
2014,317067.431569951,5
2015,334115.8934493988,5
2016,354034.4992084676,5
2017,372595.9433229976,5
2018,395931.3642677896,5
2019,414951.44062293787,5
2020,442304.005695253,5
2021,560571.3890148574,5
2022,677532.286743389,5
2023,678121.6590143357,5
2024,696411.361948375,5
2000,214280.26714067179,5
2001,236245.56741498556,5
2002,249947.18221970988,5
2003,263995.47143249656,5
2004,281768.8448375968,5
2005,302492.67140361853,5
2006,324717.97386096005,5
2007,342330.5495726979,5
2008,343519.091499518,5
2009,336537.2921748377,5
2010,324726.69186958735,5
2011,312260.0253353431,5
2012,308115.5087967058,5
2013,309179.2021476732,5
2014,315745.77991903696,5
2015,321979.9245933593,5
2016,324152.30479235115,5
2017,333934.64999036526,5
2018,348149.28176980774,5
2019,354937.444184819,5
2020,369464.1404558336,5
2021,448265.6208786828,5
2022,541369.836569503,5
2023,559887.4624212718,5
2024,570830.2487232524,5
2009,238545.97761808473,5
2010,241179.00508680288,5
2011,254041.58546721283,5
2012,254668.86559966928,5
2013,280129.21117246215,5
2014,296090.8153028839,5
2015,315196.1203404879,5
2016,318010.24491862895,5
2017,315611.3287629616,5
2018,313542.96812906006,5
2019,314916.5459589567,5
2020,325135.9253322162,5
2021,347532.3607473893,5
2022,379001.10462981457,5
2023,389006.2050887967,5
2024,392451.62042065593,5
2000,193430.28466688443,5
2001,200445.28807475007,5
2002,205335.11037949772,5
2003,205190.69273167825,5
2004,191362.92899845843,5
2005,197772.64057204576,5
2006,197393.870784313,5
2007,194712.4139275138,5
2008,194397.60740462897,5
2009,190216.13599253233,5
2010,193011.88052664572,5
2011,187703.2904584489,5
2012,191359.40464714737,5
2013,199032.82363906325,5
2014,206239.90251277896,5
2015,216364.66396675963,5
2016,227366.8064196687,5
2017,237936.91619629017,5
2018,250712.84201618205,5
2019,259409.45107553568,5
2020,271410.75451758236,5
2021,304306.8236645564,5
2022,343854.2402864745,5
2023,353846.85560598184,5
2024,359464.31256176624,5
2000,183857.5517625973,5
2001,207068.30256348805,5
2002,233212.00588741465,5
2003,263281.5658649634,5
2004,295209.77584594954,5
2005,326640.35647152824,5
2006,342384.65616026876,5
2007,340915.43405682105,5
2008,327631.4866821441,5
2009,304522.05300517887,5
2010,291275.7808073809,5
2011,283604.05182916904,5
2012,282214.65480892756,5
2013,287218.8832754217,5
2014,293401.72302789276,5
2015,301708.848220881,5
2016,310453.547584773,5
2017,325213.84405260364,5
2018,346446.7931413685,5
2019,360244.16346641514,5
2020,387969.50266563817,5
2021,476704.10399439326,5
2022,562949.5383755923,5
2023,590539.0891604009,5
2024,611613.2721737997,5
2000,256492.51516558972,5
2001,289090.6384522029,5
2002,324942.4279640502,5
2003,373833.949881509,5
2004,437356.0659252623,5
2005,514479.19300253654,5
2006,583250.4176824341,5
2007,586729.3658844184,5
2008,560185.9428261257,5
2009,514925.6182393574,5
2010,491609.03918117087,5
2011,483656.7531771094,5
2012,498527.38512315525,5
2013,523645.6889647961,5
2014,538850.2673994222,5
2015,540540.6988352955,5
2016,549909.5313816471,5
2017,565464.1088879077,5
2018,587589.2272910969,5
2019,606122.4563893669,5
2020,629629.3055051648,5
2021,783159.3258299923,5
2022,941519.7022177072,5
2023,973233.874526139,5
2024,990324.4382868536,5
2002,299352.60630315787,5
2003,308201.0393303153,5
2004,329833.8288821692,5
2005,359482.62713700114,5
2006,401890.9343497901,5
2007,429214.8813774782,5
2008,435033.9514643952,5
2009,414612.1781712285,5
2010,358340.61823167105,5
2011,344125.9537623724,5
2012,342913.7209830371,5
2013,349040.0026328258,5
2014,334477.8447892955,5
2015,340174.0051613775,5
2016,318231.9202443657,5
2017,329256.3312391546,5
2018,345507.0444838874,5
2019,348724.9437927051,5
2020,371977.8809755331,5
2021,431713.6972482965,5
2022,489058.2478403223,5
2023,502627.9681503317,5
2024,510738.4039383065,5
2000,326686.8165368594,5
2001,352572.15443410364,5
2002,375879.4998931072,5
2003,419875.17314932874,5
2004,514225.2788848649,5
2005,645492.6439104321,5
2006,702077.0852898874,5
2007,672585.147574279,5
2008,523021.0623198779,5
2009,374274.55389814253,5
2010,324937.9856366905,5
2011,295992.46247347473,5
2012,294911.15286518284,5
2013,315065.85280857555,5
2014,349691.9174149093,5
2015,372581.4585186096,5
2016,397976.7889933924,5
2017,421030.6867335766,5
2018,460156.4178727422,5
2019,476087.95650769456,5
2020,497131.58182337106,5
2021,626578.1652827488,5
2022,730127.671203519,5
2023,694555.6894462354,5
2024,704091.9823803043,5
2000,110669.04566551356,5
2001,119080.95243319724,5
2002,129130.91132126802,5
2003,141079.33852657332,5
2004,154856.43445118013,5
2005,170531.5867470479,5
2006,185209.9422874859,5
2007,192562.129850177,5
2008,194782.33247396207,5
2009,187088.00539093025,5
2010,184542.8418509563,5
2011,181730.43606141533,5
2012,182445.63595449785,5
2013,186614.27215921637,5
2014,191351.4038519324,5
2015,195929.59114226847,5
2016,201311.4563534921,5
2017,208253.1541280283,5
2018,217030.75489818509,5
2019,222831.1189571166,5
2020,233750.3912696356,5
2021,272084.729552293,5
2022,306524.6063991223,5
2023,316875.33149495703,5
2024,327712.818757646,5
2000,151720.07960236564,5
2001,159572.55692507146,5
2002,164809.43961273058,5
2003,170501.92557447733,5
2004,176545.32061672848,5
2005,183540.55181060696,5
2006,186777.95719860285,5
2007,185337.1379291244,5
2008,180693.0795971198,5
2009,172993.00044715175,5
2010,168605.12575570343,5
2011,162760.48389455443,5
2012,163712.9164339831,5
2013,170279.8001528204,5
2014,175919.74990265764,5
2015,183482.91434085055,5
2016,191296.07820782487,5
2017,197890.73276292215,5
2018,207394.40476640497,5
2019,216230.4258656025,5
2020,229845.9305986419,5
2021,263959.0201600571,5
2022,294396.09513584303,5
2023,303325.761281368,5
2024,311725.76387250965,5
2000,161398.32887187946,5
2001,170597.50029174346,5
2002,175623.67944370204,5
2003,182096.8632044463,5
2004,189122.5875225852,5
2005,197838.80682098275,5
2006,205492.29844683912,5
2007,218063.480989179,5
2008,222173.3949129648,5
2009,220209.44716332993,5
2010,219194.5419715651,5
2011,216120.28280574243,5
2012,217465.4363894428,5
2013,225419.752581492,5
2014,232227.13131368597,5
2015,240152.4418622349,5
2016,244891.0034455292,5
2017,247711.58517769357,5
2018,254991.78800267895,5
2019,258374.8016383698,5
2020,271306.7705890139,5
2021,310208.49099324486,5
2022,354019.23218573444,5
2023,361549.5655043714,5
2024,363565.4085561966,5
2000,195828.65569126632,5
2001,204675.0796467695,5
2002,214097.7831093525,5
2003,227752.1834244915,5
2004,253752.906188853,5
2005,298016.3713151911,5
2006,352128.3096330708,5
2007,379744.7029733865,5
2008,356954.6522713655,5
2009,309041.9080659178,5
2010,286702.6212846593,5
2011,267693.6397596068,5
2012,267616.60305286775,5
2013,283727.7257112672,5
2014,301597.25939798437,5
2015,319871.90019210085,5
2016,344492.73029304,5
2017,370267.7442946427,5
2018,398336.35507114866,5
2019,418720.1509090077,5
2020,447072.6698684509,5
2021,546536.1610815125,5
2022,631801.7683621432,5
2023,623934.8482883128,5
2024,624985.758668388,5
2000,127152.00401520658,5
2001,134964.31954980068,5
2002,145931.54582668954,5
2003,160694.61829146324,5
2004,176630.00275535003,5
2005,197406.12750455464,5
2006,215493.77469385465,5
2007,225707.89112327265,5
2008,225203.32996469183,5
2009,203845.33114283535,5
2010,200502.2217292211,5
2011,194149.62720716093,5
2012,195338.63263981417,5
2013,197998.97540751455,5
2014,202769.80293529,5
2015,207135.3881673909,5
2016,210250.17976337543,5
2017,216587.00289881305,5
2018,226037.8567046724,5
2019,233439.98405366432,5
2020,243387.9852275859,5
2021,278035.7400609504,5
2022,307525.61748528195,5
2023,318170.55732497,5
2024,327310.942878627,5
2000,225181.22609994188,5
2001,254255.6933129623,5
2002,298551.2196448323,5
2003,356871.4615842853,5
2004,414969.09439854504,5
2005,466412.7322537426,5
2006,488107.3819125679,5
2007,469121.95815014414,5
2008,430531.8368870289,5
2009,373191.6680345118,5
2010,367738.8104590055,5
2011,356124.1944133448,5
2012,345218.4158158066,5
2013,354795.041991617,5
2014,369809.6199905762,5
2015,381220.40987143427,5
2016,399378.3902551992,5
2017,421882.655978532,5
2018,446408.12724228535,5
2019,461726.40896394046,5
2020,485740.0296929106,5
2021,570514.713808198,5
2022,648235.9822929522,5
2023,675313.7184307164,5
2024,703534.3246484809,5
2000,336647.3652518521,5
2001,316344.9443531793,5
2002,313857.0630172065,5
2003,309090.35703379015,5
2004,306033.3849247058,5
2005,331924.8673909376,5
2006,356506.4770024028,5
2007,376456.0101820218,5
2008,359587.2197252828,5
2009,323527.1799150789,5
2010,304751.61296263034,5
2011,297176.39779373596,5
2012,315240.5133838886,5
2013,332058.9629435228,5
2014,343134.8813816727,5
2015,351099.88434227544,5
2016,352141.6964946946,5
2017,360199.5598867106,5
2018,374740.332555483,5
2019,385730.76791181735,5
2020,402489.26153918006,5
2021,481481.7455149739,5
2022,584089.7773876891,5
2023,615042.8886699551,5
2024,634545.3933590904,5
2006,235619.9997029036,5
2007,240046.4889735705,5
2008,241305.7967723159,5
2009,215406.94387678537,5
2010,212820.3156774593,5
2011,214294.50120834395,5
2012,232609.402651415,5
2013,250629.01930632515,5
2014,257573.98802694655,5
2015,265712.5815560801,5
2016,268410.9126808718,5
2017,279317.698658201,5
2018,291213.33291101735,5
2019,302878.5032295692,5
2020,317680.6127451529,5
2021,365393.669287079,5
2022,425691.2959407477,5
2023,436607.93676473224,5
2024,442266.1408336762,5
2000,191979.61033350512,5
2001,202931.435938042,5
2002,207767.2312578788,5
2003,216204.94112540124,5
2004,223777.02036908036,5
2005,235400.2639950395,5
2006,253752.7424953372,5
2007,267059.9449503529,5
2008,265228.646398254,5
2009,257025.4749434262,5
2010,250677.70465825617,5
2011,243050.06735450705,5
2012,242594.01817214309,5
2013,248405.38359526428,5
2014,255941.87018278657,5
2015,265949.5151738168,5
2016,278146.0989130155,5
2017,292592.6101324341,5
2018,310097.372409398,5
2019,322935.9139969668,5
2020,345121.68044139975,5
2021,420828.2095730776,5
2022,522066.2091197659,5
2023,534976.113741296,5
2024,544648.7960542014,5
2000,227576.2591717576,5
2001,222414.8759781919,5
2002,225383.1773514042,5
2003,231917.24257238267,5
2004,242265.5121273597,5
2005,251926.6284287836,5
2006,268461.93664028216,5
2007,275269.9651432153,5
2008,276784.5334124062,5
2009,269893.36914833507,5
2010,272493.9579070537,5
2011,271701.3773915834,5
2012,273201.66162119503,5
2013,288246.81513411144,5
2014,304130.6917989368,5
2015,319497.3800267405,5
2016,329667.4552872554,5
2017,338270.16392799316,5
2018,355556.15134945355,5
2019,381262.70436371875,5
2020,403620.13551993103,5
2021,479348.5095996533,5
2022,567395.8742539327,5
2023,573845.686890796,5
2024,571489.107577477,5
2000,225163.0091570892,5
2001,232037.9324264383,5
2002,233699.79529900764,5
2003,233802.56699027625,5
2004,237430.33421147408,5
2005,248557.9392933795,5
2006,275252.88847901946,5
2007,311958.5714553487,5
2008,318348.8376687037,5
2009,328692.5770130598,5
2010,313550.72973014193,5
2011,297722.49012348824,5
2012,302685.91735266167,5
2013,330608.86586162925,5
2014,350905.88890003745,5
2015,373593.3993495387,5
2016,398305.1652225273,5
2017,424061.61737273086,5
2018,459923.319551317,5
2019,488596.9739192349,5
2020,530567.4532475815,5
2021,667146.0135330904,5
2022,808683.6733770289,5
2023,785486.7771867953,5
2024,791804.921584153,5
2000,210324.6395226271,5
2001,228404.53970691905,5
2002,247594.38762117465,5
2003,268756.79767690256,5
2004,308386.14394911466,5
2005,357929.67350772134,5
2006,393119.99334169226,5
2007,394235.54867229314,5
2008,373462.7125908822,5
2009,328479.34038907115,5
2010,313251.59411007294,5
2011,306381.09752094746,5
2012,309669.44911444315,5
2013,320166.4869566545,5
2014,328064.19944085256,5
2015,334215.11845312227,5
2016,340354.0161525684,5
2017,349605.8303428569,5
2018,360534.82820542506,5
2019,370307.1710801658,5
2020,386992.6730539779,5
2021,439484.95761464094,5
2022,490746.17491232243,5
2023,505161.1039545536,5
2024,520463.9395624707,5
2000,152334.33695999326,5
2001,167527.06746559983,5
2002,183195.3957046194,5
2003,198740.4047917991,5
2004,223044.00586987755,5
2005,251349.3869065261,5
2006,275908.39514162706,5
2007,289100.39721463615,5
2008,288737.7072541844,5
2009,284524.2116732781,5
2010,284507.675319999,5
2011,283973.9525900364,5
2012,289367.2488148253,5
2013,302086.0369900739,5
2014,313574.13496546727,5
2015,322580.31649608933,5
2016,328156.48354913626,5
2017,345146.98910735914,5
2018,366584.3182677661,5
2019,369542.8704839415,5
2020,388033.0081824408,5
2021,472688.8229884015,5
2022,553809.13328918,5
2023,574561.0729385284,5
2024,582710.6373981844,5
2000,205536.40877151137,5
2001,212295.5524287141,5
2002,220706.531208138,5
2003,235619.5450383729,5
2004,258472.4500297429,5
2005,297017.1197471807,5
2006,339940.3892247437,5
2007,361008.23450296297,5
2008,348688.34055684466,5
2009,301088.0169616568,5
2010,284131.166996334,5
2011,267261.7800773369,5
2012,263443.6373746449,5
2013,272360.84696035995,5
2014,283360.889329129,5
2015,299018.3488199234,5
2016,323236.3468131946,5
2017,351403.12806400354,5
2018,385604.6108341062,5
2019,410502.3807420808,5
2020,447284.6629491539,5
2021,544746.0311717143,5
2022,625313.9597869499,5
2023,613865.2621655173,5
2024,618486.1455829393,5
2000,190489.18293650183,5
2001,213205.467110329,5
2002,209392.22493168656,5
2003,218177.08882911148,5
2004,236146.56215516405,5
2005,247963.2775948539,5
2006,251341.6233173475,5
2007,252741.78038512505,5
2008,243337.571480634,5
2009,204085.8449373659,5
2010,196754.95769663816,5
2011,187325.3354171696,5
2012,183266.44720442969,5
2013,189117.53920411217,5
2014,196797.45704323016,5
2015,203523.01101224596,5
2016,213324.491377733,5
2017,225306.8006947451,5
2018,239672.2145052983,5
2019,250821.82947485417,5
2020,266781.61686990334,5
2021,308154.6166670767,5
2022,345821.571814021,5
2023,363464.1511903,5
2024,373661.9183188456,5
2000,148953.3317701172,5
2001,156729.61744934227,5
2002,161386.49539958968,5
2003,168453.27992173162,5
2004,174426.16909618708,5
2005,183360.27116212924,5
2006,194964.54934022832,5
2007,200156.6502824084,5
2008,205642.6409105111,5
2009,202163.71528994633,5
2010,197041.70332632735,5
2011,196161.92772526247,5
2012,198418.0192086309,5
2013,204869.94999648028,5
2014,209451.5925715653,5
2015,219811.53582671244,5
2016,219017.18127695733,5
2017,221055.45323759745,5
2018,229074.29197871368,5
2019,230700.12037272335,5
2020,237001.9932500111,5
2021,263330.20684687997,5
2022,289609.16691695736,5
2023,298002.7768044578,5
2024,303895.6181654298,5
2009,287963.29966752947,5
2010,405174.6130060769,5
2011,373874.26500952814,5
2012,361168.8155373728,5
2013,385250.4522470429,5
2014,398794.7792896855,5
2015,424359.4166708735,5
2016,444524.8334648225,5
2017,457074.133801713,5
2018,474270.30411545327,5
2019,493087.6916829075,5
2020,521654.84619794093,5
2021,624297.8124200781,5
2022,741800.3978520655,5
2023,755431.3416622075,5
2024,776424.4012271162,5
